Sentence,Label
" Ulrich Hackenberg , board member carmaker Audi , says standard practice years mobile phones collected board meetings cannot used remote listening devices ",0
 Germany &apos;s BfV advises executives consider using simple prepaid mobiles foreign trips risk smart phones compromised ,0
 The prepaid mobiles thrown away afterwards ,0
" However , concern small medium-sized companies remain vulnerable hacking surveillance ",0
" In Germany , many companies global market leaders particular niche ",0
" &quot; Small medium sized companies often lack experience , personnel financial resources protect corporate secrets effectively unauthorised access , &quot; BfV warns report ",0
 The US warns companies economic espionage countries ,0
" The US National Intelligence Estimate February named France alongside Russia Israel second tier offenders engage hacking economic intelligence , behind China , according The Washington Post ",0
" A board member German blue-chip company concurred comes economic espionage , &quot; French worst ",0
" &quot; Bernard Squarcini , former head French internal intelligence agency DCRI , quoted interview month saying: &quot; The services know perfectly well countries , even co-operate antiterrorist fight , spy allies ",0
" &quot; Gechingen: Absolute protection possible &quot; We want involve residents planning early stage possible , &quot; said Mayor Jens Häußler , opening citizen &apos;s information event regarding flood protection concept Gechingen ",0
" Around 80 participants came Gemeindehalle (community hall) planned measures explained , express concerns submit ideas ",0
 Häußler made clear: &quot; The final decisions made members Town Council &quot; ,0
" Häußler commented flood found Gechingen unprepared 15 May 2009 , decisive event raising question protective measures future ",0
" A river basin study commissioned collaboration neighbouring community Aidlingen , forms basis flood protection concept Gechingen ",0
" &quot; The goal protection many developed plots land possible , &quot; said Häußler ",0
" The basis plans need protection expected floods , statistically occurs every 100 years , according German Weather Service ",0
 Climate change taken account form allowance 15 per cent ,0
 In expert circles referred &quot; HQ 100aKlima &quot; ,0
" The masses water caused considerable damage Gechingen 2009 equivalent 1,000-year flood ",0
" &quot; There thing absolute protection , attempt make relative improvement , &quot; said Häußler ",0
" In order achieve HQ 100aKlima protection , around four million € must invested Gechingen , whereby town count State subsidy around 70 per cent ",0
" However , Häußler indicated funding would provided overall concept developed ",0
" In order develop concept , town reliant cooperation citizens ",0
 A complex planning approval procedure must completed ,0
" In best case scenario , implementation could begin 2016 ",0
" Among measures , protection concept , (we reported) already presented Town Council past week , plans local measures tributary River Irm , running Stammheim Valley ",0
" In conjunction presentation flood protection concept , participants made use opportunity submit concerns ",0
" Among others , question raised embankments detention reservoirs longer planned protect location ",0
" Gregor Kühn , technical planner commissioned engineering company , Hügelsheim-based &apos; Wald und Corbe &apos; , presented concept , emphasised required interplay proposed measures , order sum might achieve desired goal ",0
" Furthermore , economic solution must found , said Joachim Wald Wald und Corbe ",0
" There resentment among local residents old town , repeatedly suffer result overflowing canal network , even normal thunderstorms ",0
 The problem known administrative department initial measures already taken ,0
" However , Häußler indicated guidelines canal systems different flood protection , must confused ",0
 The town obliged design canal network way withstand rainfall events every two three years ,0
 To make sewerage channels wider would gobble millions ,0
 $ 325m rescue package Tassie health The Federal Government insists $ 325 million rescue package Tasmania &apos;s ailing health system tough conditions attached ensure State Government &apos;t waste funds ,0
" Federal Health Minister Tanya Plibersek announced Commonwealth taking &quot; urgent action &quot; head crisis caused island state &apos;s aging population , higher rates chronic disease system constraints ",0
" The funding , four years , decided government consultations Tasmanian independent MP Andrew Wilkie ",0
" &quot; The Government come emergency rescue package believe address unique challenges faced state , &quot; Ms Plibersek said today ",0
 The $ 325 million package includes $ 31 million elective surgery blitz ,0
 An additional 2600 operations including orthopedic cataract surgery help clear backlog ,0
" There &apos;s also money walk-in clinics Hobart Launceston , better after-hospital care , medical specialist training , mental health services rollout personal electronic health record systems local hospitals ",0
" &quot; These investments respond ideas front-line clinicians told best ways tend Tasmania &apos;s health system , &quot; Ms Plibersek said ",0
 The minister insisted Tasmanian Government would face strict reporting accountability regime ,0
 The state would maintain current funding levels order receive Commonwealth cash report monthly spending extra funds ,0
 A three-person commission set ensure state delivering services effectively efficiently possible ,0
 Mr Wilkie today said $ 325 million would count little &quot; unless &apos;s followed genuine reform put Tasmania &apos;s public health system sustainable footing ,0
 &quot; He nevertheless praised Government responding request urgent assistance first raised Prime Minister beginning May ,0
" &quot; I &apos;m hopeful federal assistance package go long way towards taking state &apos;s public health system critical list , &quot; Mr Wilkie said ",0
 According State Government additional elective procedures largely reverse recent cuts ,0
 But federal Opposition health spokesman Peter Dutton believes today &apos;s announcement &quot; band-aid solution ,0
" &quot; &quot; The reason Labor State Government ripped $ 430 million health system , &quot; told ABC TV ",0
 You &apos;t state government ripping almost half-a-billion dollars Commonwealth put $ 300 million pretend &apos;s good news day ,0
 Mr Dutton called Ms Plibersek guarantee one dollar rescue package would spent additional bureaucracy ,0
" Mozambique security concerns mount powerful personalities clash With statue Samora Machel , Mozambique &apos;s founding president , staring , thousands people gathered central Maputo chant peace slogans rare public demonstration ",0
